vv,vh,dem,pwater,label,water_percent
data\chips\VV\541_11.tif,data\chips\VH\541_11.tif,data\dem\541_11.tif,data\pwater\541_11.tif,data\labels\541_11.tif,23.6114501953125
data\chips\VV\542_00.tif,data\chips\VH\542_00.tif,data\dem\542_00.tif,data\pwater\542_00.tif,data\labels\542_00.tif,6.96563720703125
data\chips\VV\542_01.tif,data\chips\VH\542_01.tif,data\dem\542_01.tif,data\pwater\542_01.tif,data\labels\542_01.tif,3.607177734375
data\chips\VV\542_11.tif,data\chips\VH\542_11.tif,data\dem\542_11.tif,data\pwater\542_11.tif,data\labels\542_11.tif,4.18701171875
data\chips\VV\543_00.tif,data\chips\VH\543_00.tif,data\dem\543_00.tif,data\pwater\543_00.tif,data\labels\543_00.tif,5.13458251953125
data\chips\VV\543_01.tif,data\chips\VH\543_01.tif,data\dem\543_01.tif,data\pwater\543_01.tif,data\labels\543_01.tif,4.74853515625
data\chips\VV\543_10.tif,data\chips\VH\543_10.tif,data\dem\543_10.tif,data\pwater\543_10.tif,data\labels\543_10.tif,6.7779541015625
data\chips\VV\543_11.tif,data\chips\VH\543_11.tif,data\dem\543_11.tif,data\pwater\543_11.tif,data\labels\543_11.tif,13.531494140625
data\chips\VV\544_01.tif,data\chips\VH\544_01.tif,data\dem\544_01.tif,data\pwater\544_01.tif,data\labels\544_01.tif,1.80206298828125
data\chips\VV\544_10.tif,data\chips\VH\544_10.tif,data\dem\544_10.tif,data\pwater\544_10.tif,data\labels\544_10.tif,3.076171875
data\chips\VV\544_11.tif,data\chips\VH\544_11.tif,data\dem\544_11.tif,data\pwater\544_11.tif,data\labels\544_11.tif,2.2674560546875
data\chips\VV\545_01.tif,data\chips\VH\545_01.tif,data\dem\545_01.tif,data\pwater\545_01.tif,data\labels\545_01.tif,5.8258056640625
data\chips\VV\545_10.tif,data\chips\VH\545_10.tif,data\dem\545_10.tif,data\pwater\545_10.tif,data\labels\545_10.tif,4.5745849609375
data\chips\VV\545_11.tif,data\chips\VH\545_11.tif,data\dem\545_11.tif,data\pwater\545_11.tif,data\labels\545_11.tif,5.30242919921875
data\chips\VV\547_01.tif,data\chips\VH\547_01.tif,data\dem\547_01.tif,data\pwater\547_01.tif,data\labels\547_01.tif,2.35443115234375
data\chips\VV\547_10.tif,data\chips\VH\547_10.tif,data\dem\547_10.tif,data\pwater\547_10.tif,data\labels\547_10.tif,2.08892822265625
data\chips\VV\548_10.tif,data\chips\VH\548_10.tif,data\dem\548_10.tif,data\pwater\548_10.tif,data\labels\548_10.tif,2.703857421875
data\chips\VV\548_11.tif,data\chips\VH\548_11.tif,data\dem\548_11.tif,data\pwater\548_11.tif,data\labels\548_11.tif,1.0986328125
data\chips\VV\549_00.tif,data\chips\VH\549_00.tif,data\dem\549_00.tif,data\pwater\549_00.tif,data\labels\549_00.tif,4.2236328125
data\chips\VV\549_01.tif,data\chips\VH\549_01.tif,data\dem\549_01.tif,data\pwater\549_01.tif,data\labels\549_01.tif,21.05560302734375
data\chips\VV\549_10.tif,data\chips\VH\549_10.tif,data\dem\549_10.tif,data\pwater\549_10.tif,data\labels\549_10.tif,7.177734375
data\chips\VV\549_11.tif,data\chips\VH\549_11.tif,data\dem\549_11.tif,data\pwater\549_11.tif,data\labels\549_11.tif,8.76617431640625
data\chips\VV\550_00.tif,data\chips\VH\550_00.tif,data\dem\550_00.tif,data\pwater\550_00.tif,data\labels\550_00.tif,11.49139404296875
data\chips\VV\550_01.tif,data\chips\VH\550_01.tif,data\dem\550_01.tif,data\pwater\550_01.tif,data\labels\550_01.tif,2.23388671875
data\chips\VV\550_11.tif,data\chips\VH\550_11.tif,data\dem\550_11.tif,data\pwater\550_11.tif,data\labels\550_11.tif,3.4027099609375
data\chips\VV\552_00.tif,data\chips\VH\552_00.tif,data\dem\552_00.tif,data\pwater\552_00.tif,data\labels\552_00.tif,1.7425537109375
data\chips\VV\552_01.tif,data\chips\VH\552_01.tif,data\dem\552_01.tif,data\pwater\552_01.tif,data\labels\552_01.tif,2.7618408203125
data\chips\VV\552_11.tif,data\chips\VH\552_11.tif,data\dem\552_11.tif,data\pwater\552_11.tif,data\labels\552_11.tif,3.74298095703125
data\chips\VV\555_00.tif,data\chips\VH\555_00.tif,data\dem\555_00.tif,data\pwater\555_00.tif,data\labels\555_00.tif,11.83013916015625
data\chips\VV\555_01.tif,data\chips\VH\555_01.tif,data\dem\555_01.tif,data\pwater\555_01.tif,data\labels\555_01.tif,1.080322265625
data\chips\VV\555_11.tif,data\chips\VH\555_11.tif,data\dem\555_11.tif,data\pwater\555_11.tif,data\labels\555_11.tif,1.90277099609375
data\chips\VV\556_10.tif,data\chips\VH\556_10.tif,data\dem\556_10.tif,data\pwater\556_10.tif,data\labels\556_10.tif,11.6729736328125
data\chips\VV\556_11.tif,data\chips\VH\556_11.tif,data\dem\556_11.tif,data\pwater\556_11.tif,data\labels\556_11.tif,29.32281494140625
data\chips\VV\557_00.tif,data\chips\VH\557_00.tif,data\dem\557_00.tif,data\pwater\557_00.tif,data\labels\557_00.tif,1.66015625
data\chips\VV\557_01.tif,data\chips\VH\557_01.tif,data\dem\557_01.tif,data\pwater\557_01.tif,data\labels\557_01.tif,5.1910400390625
data\chips\VV\557_10.tif,data\chips\VH\557_10.tif,data\dem\557_10.tif,data\pwater\557_10.tif,data\labels\557_10.tif,7.10601806640625
data\chips\VV\557_11.tif,data\chips\VH\557_11.tif,data\dem\557_11.tif,data\pwater\557_11.tif,data\labels\557_11.tif,23.50311279296875
data\chips\VV\558_00.tif,data\chips\VH\558_00.tif,data\dem\558_00.tif,data\pwater\558_00.tif,data\labels\558_00.tif,10.24627685546875
data\chips\VV\558_01.tif,data\chips\VH\558_01.tif,data\dem\558_01.tif,data\pwater\558_01.tif,data\labels\558_01.tif,7.7423095703125
data\chips\VV\558_11.tif,data\chips\VH\558_11.tif,data\dem\558_11.tif,data\pwater\558_11.tif,data\labels\558_11.tif,15.1641845703125
data\chips\VV\559_00.tif,data\chips\VH\559_00.tif,data\dem\559_00.tif,data\pwater\559_00.tif,data\labels\559_00.tif,12.83416748046875
data\chips\VV\559_01.tif,data\chips\VH\559_01.tif,data\dem\559_01.tif,data\pwater\559_01.tif,data\labels\559_01.tif,2.4017333984375
data\chips\VV\559_10.tif,data\chips\VH\559_10.tif,data\dem\559_10.tif,data\pwater\559_10.tif,data\labels\559_10.tif,18.3074951171875
data\chips\VV\559_11.tif,data\chips\VH\559_11.tif,data\dem\559_11.tif,data\pwater\559_11.tif,data\labels\559_11.tif,2.72064208984375
data\chips\VV\560_00.tif,data\chips\VH\560_00.tif,data\dem\560_00.tif,data\pwater\560_00.tif,data\labels\560_00.tif,6.82220458984375
data\chips\VV\560_01.tif,data\chips\VH\560_01.tif,data\dem\560_01.tif,data\pwater\560_01.tif,data\labels\560_01.tif,1.947021484375
data\chips\VV\560_10.tif,data\chips\VH\560_10.tif,data\dem\560_10.tif,data\pwater\560_10.tif,data\labels\560_10.tif,3.70025634765625
data\chips\VV\560_11.tif,data\chips\VH\560_11.tif,data\dem\560_11.tif,data\pwater\560_11.tif,data\labels\560_11.tif,7.62786865234375
data\chips\VV\561_01.tif,data\chips\VH\561_01.tif,data\dem\561_01.tif,data\pwater\561_01.tif,data\labels\561_01.tif,5.84869384765625
data\chips\VV\561_10.tif,data\chips\VH\561_10.tif,data\dem\561_10.tif,data\pwater\561_10.tif,data\labels\561_10.tif,8.18634033203125
data\chips\VV\562_00.tif,data\chips\VH\562_00.tif,data\dem\562_00.tif,data\pwater\562_00.tif,data\labels\562_00.tif,1.36566162109375
data\chips\VV\562_10.tif,data\chips\VH\562_10.tif,data\dem\562_10.tif,data\pwater\562_10.tif,data\labels\562_10.tif,1.6845703125
data\chips\VV\562_11.tif,data\chips\VH\562_11.tif,data\dem\562_11.tif,data\pwater\562_11.tif,data\labels\562_11.tif,2.105712890625
data\chips\VV\563_00.tif,data\chips\VH\563_00.tif,data\dem\563_00.tif,data\pwater\563_00.tif,data\labels\563_00.tif,14.27001953125
data\chips\VV\563_01.tif,data\chips\VH\563_01.tif,data\dem\563_01.tif,data\pwater\563_01.tif,data\labels\563_01.tif,29.1259765625
data\chips\VV\563_10.tif,data\chips\VH\563_10.tif,data\dem\563_10.tif,data\pwater\563_10.tif,data\labels\563_10.tif,3.84521484375
data\chips\VV\563_11.tif,data\chips\VH\563_11.tif,data\dem\563_11.tif,data\pwater\563_11.tif,data\labels\563_11.tif,4.40826416015625
data\chips\VV\564_00.tif,data\chips\VH\564_00.tif,data\dem\564_00.tif,data\pwater\564_00.tif,data\labels\564_00.tif,12.12158203125
data\chips\VV\564_01.tif,data\chips\VH\564_01.tif,data\dem\564_01.tif,data\pwater\564_01.tif,data\labels\564_01.tif,21.14410400390625
data\chips\VV\564_10.tif,data\chips\VH\564_10.tif,data\dem\564_10.tif,data\pwater\564_10.tif,data\labels\564_10.tif,4.19921875
data\chips\VV\564_11.tif,data\chips\VH\564_11.tif,data\dem\564_11.tif,data\pwater\564_11.tif,data\labels\564_11.tif,13.067626953125
data\chips\VV\565_00.tif,data\chips\VH\565_00.tif,data\dem\565_00.tif,data\pwater\565_00.tif,data\labels\565_00.tif,11.02294921875
data\chips\VV\565_10.tif,data\chips\VH\565_10.tif,data\dem\565_10.tif,data\pwater\565_10.tif,data\labels\565_10.tif,8.38165283203125
data\chips\VV\565_11.tif,data\chips\VH\565_11.tif,data\dem\565_11.tif,data\pwater\565_11.tif,data\labels\565_11.tif,3.49273681640625
data\chips\VV\566_00.tif,data\chips\VH\566_00.tif,data\dem\566_00.tif,data\pwater\566_00.tif,data\labels\566_00.tif,16.180419921875
data\chips\VV\566_01.tif,data\chips\VH\566_01.tif,data\dem\566_01.tif,data\pwater\566_01.tif,data\labels\566_01.tif,26.40533447265625
data\chips\VV\566_10.tif,data\chips\VH\566_10.tif,data\dem\566_10.tif,data\pwater\566_10.tif,data\labels\566_10.tif,28.31573486328125
data\chips\VV\566_11.tif,data\chips\VH\566_11.tif,data\dem\566_11.tif,data\pwater\566_11.tif,data\labels\566_11.tif,28.91845703125
data\chips\VV\567_00.tif,data\chips\VH\567_00.tif,data\dem\567_00.tif,data\pwater\567_00.tif,data\labels\567_00.tif,6.89544677734375
data\chips\VV\567_10.tif,data\chips\VH\567_10.tif,data\dem\567_10.tif,data\pwater\567_10.tif,data\labels\567_10.tif,24.65972900390625
data\chips\VV\567_11.tif,data\chips\VH\567_11.tif,data\dem\567_11.tif,data\pwater\567_11.tif,data\labels\567_11.tif,15.313720703125
data\chips\VV\568_00.tif,data\chips\VH\568_00.tif,data\dem\568_00.tif,data\pwater\568_00.tif,data\labels\568_00.tif,5.06439208984375
data\chips\VV\568_10.tif,data\chips\VH\568_10.tif,data\dem\568_10.tif,data\pwater\568_10.tif,data\labels\568_10.tif,6.927490234375
data\chips\VV\569_00.tif,data\chips\VH\569_00.tif,data\dem\569_00.tif,data\pwater\569_00.tif,data\labels\569_00.tif,22.74322509765625
data\chips\VV\570_01.tif,data\chips\VH\570_01.tif,data\dem\570_01.tif,data\pwater\570_01.tif,data\labels\570_01.tif,23.59466552734375
data\chips\VV\570_10.tif,data\chips\VH\570_10.tif,data\dem\570_10.tif,data\pwater\570_10.tif,data\labels\570_10.tif,3.75213623046875
data\chips\VV\570_11.tif,data\chips\VH\570_11.tif,data\dem\570_11.tif,data\pwater\570_11.tif,data\labels\570_11.tif,18.988037109375
data\chips\VV\572_11.tif,data\chips\VH\572_11.tif,data\dem\572_11.tif,data\pwater\572_11.tif,data\labels\572_11.tif,6.81304931640625
data\chips\VV\573_00.tif,data\chips\VH\573_00.tif,data\dem\573_00.tif,data\pwater\573_00.tif,data\labels\573_00.tif,6.25762939453125
data\chips\VV\573_01.tif,data\chips\VH\573_01.tif,data\dem\573_01.tif,data\pwater\573_01.tif,data\labels\573_01.tif,9.96246337890625
data\chips\VV\573_10.tif,data\chips\VH\573_10.tif,data\dem\573_10.tif,data\pwater\573_10.tif,data\labels\573_10.tif,11.13433837890625
data\chips\VV\577_01.tif,data\chips\VH\577_01.tif,data\dem\577_01.tif,data\pwater\577_01.tif,data\labels\577_01.tif,25.18768310546875
data\chips\VV\577_10.tif,data\chips\VH\577_10.tif,data\dem\577_10.tif,data\pwater\577_10.tif,data\labels\577_10.tif,25.55694580078125
data\chips\VV\581_00.tif,data\chips\VH\581_00.tif,data\dem\581_00.tif,data\pwater\581_00.tif,data\labels\581_00.tif,9.002685546875
data\chips\VV\581_01.tif,data\chips\VH\581_01.tif,data\dem\581_01.tif,data\pwater\581_01.tif,data\labels\581_01.tif,25.384521484375
data\chips\VV\581_10.tif,data\chips\VH\581_10.tif,data\dem\581_10.tif,data\pwater\581_10.tif,data\labels\581_10.tif,28.92913818359375
data\chips\VV\581_11.tif,data\chips\VH\581_11.tif,data\dem\581_11.tif,data\pwater\581_11.tif,data\labels\581_11.tif,2.13623046875
data\chips\VV\584_10.tif,data\chips\VH\584_10.tif,data\dem\584_10.tif,data\pwater\584_10.tif,data\labels\584_10.tif,3.070068359375
data\chips\VV\584_11.tif,data\chips\VH\584_11.tif,data\dem\584_11.tif,data\pwater\584_11.tif,data\labels\584_11.tif,17.36602783203125
data\chips\VV\585_11.tif,data\chips\VH\585_11.tif,data\dem\585_11.tif,data\pwater\585_11.tif,data\labels\585_11.tif,18.46160888671875
data\chips\VV\586_00.tif,data\chips\VH\586_00.tif,data\dem\586_00.tif,data\pwater\586_00.tif,data\labels\586_00.tif,4.5989990234375
data\chips\VV\586_11.tif,data\chips\VH\586_11.tif,data\dem\586_11.tif,data\pwater\586_11.tif,data\labels\586_11.tif,6.32171630859375
data\chips\VV\587_11.tif,data\chips\VH\587_11.tif,data\dem\587_11.tif,data\pwater\587_11.tif,data\labels\587_11.tif,20.57037353515625
data\chips\VV\588_00.tif,data\chips\VH\588_00.tif,data\dem\588_00.tif,data\pwater\588_00.tif,data\labels\588_00.tif,17.364501953125
data\chips\VV\588_01.tif,data\chips\VH\588_01.tif,data\dem\588_01.tif,data\pwater\588_01.tif,data\labels\588_01.tif,17.93670654296875
data\chips\VV\588_11.tif,data\chips\VH\588_11.tif,data\dem\588_11.tif,data\pwater\588_11.tif,data\labels\588_11.tif,10.12420654296875
data\chips\VV\589_01.tif,data\chips\VH\589_01.tif,data\dem\589_01.tif,data\pwater\589_01.tif,data\labels\589_01.tif,9.24530029296875
data\chips\VV\589_11.tif,data\chips\VH\589_11.tif,data\dem\589_11.tif,data\pwater\589_11.tif,data\labels\589_11.tif,1.05743408203125
data\chips\VV\590_00.tif,data\chips\VH\590_00.tif,data\dem\590_00.tif,data\pwater\590_00.tif,data\labels\590_00.tif,1.9012451171875
data\chips\VV\590_10.tif,data\chips\VH\590_10.tif,data\dem\590_10.tif,data\pwater\590_10.tif,data\labels\590_10.tif,10.247802734375
data\chips\VV\591_00.tif,data\chips\VH\591_00.tif,data\dem\591_00.tif,data\pwater\591_00.tif,data\labels\591_00.tif,19.11468505859375
data\chips\VV\591_01.tif,data\chips\VH\591_01.tif,data\dem\591_01.tif,data\pwater\591_01.tif,data\labels\591_01.tif,2.28424072265625
data\chips\VV\592_00.tif,data\chips\VH\592_00.tif,data\dem\592_00.tif,data\pwater\592_00.tif,data\labels\592_00.tif,5.05828857421875
data\chips\VV\592_01.tif,data\chips\VH\592_01.tif,data\dem\592_01.tif,data\pwater\592_01.tif,data\labels\592_01.tif,3.84063720703125
data\chips\VV\592_10.tif,data\chips\VH\592_10.tif,data\dem\592_10.tif,data\pwater\592_10.tif,data\labels\592_10.tif,7.83233642578125
data\chips\VV\592_11.tif,data\chips\VH\592_11.tif,data\dem\592_11.tif,data\pwater\592_11.tif,data\labels\592_11.tif,4.071044921875
data\chips\VV\593_00.tif,data\chips\VH\593_00.tif,data\dem\593_00.tif,data\pwater\593_00.tif,data\labels\593_00.tif,2.39410400390625
data\chips\VV\593_10.tif,data\chips\VH\593_10.tif,data\dem\593_10.tif,data\pwater\593_10.tif,data\labels\593_10.tif,6.95648193359375
data\chips\VV\593_11.tif,data\chips\VH\593_11.tif,data\dem\593_11.tif,data\pwater\593_11.tif,data\labels\593_11.tif,8.97216796875
data\chips\VV\595_00.tif,data\chips\VH\595_00.tif,data\dem\595_00.tif,data\pwater\595_00.tif,data\labels\595_00.tif,3.6468505859375
data\chips\VV\595_01.tif,data\chips\VH\595_01.tif,data\dem\595_01.tif,data\pwater\595_01.tif,data\labels\595_01.tif,11.09619140625
data\chips\VV\595_10.tif,data\chips\VH\595_10.tif,data\dem\595_10.tif,data\pwater\595_10.tif,data\labels\595_10.tif,5.9173583984375
data\chips\VV\595_11.tif,data\chips\VH\595_11.tif,data\dem\595_11.tif,data\pwater\595_11.tif,data\labels\595_11.tif,9.649658203125
data\chips\VV\596_00.tif,data\chips\VH\596_00.tif,data\dem\596_00.tif,data\pwater\596_00.tif,data\labels\596_00.tif,7.9345703125
data\chips\VV\596_01.tif,data\chips\VH\596_01.tif,data\dem\596_01.tif,data\pwater\596_01.tif,data\labels\596_01.tif,15.625
data\chips\VV\596_10.tif,data\chips\VH\596_10.tif,data\dem\596_10.tif,data\pwater\596_10.tif,data\labels\596_10.tif,4.9835205078125
data\chips\VV\596_11.tif,data\chips\VH\596_11.tif,data\dem\596_11.tif,data\pwater\596_11.tif,data\labels\596_11.tif,22.1466064453125
data\chips\VV\598_00.tif,data\chips\VH\598_00.tif,data\dem\598_00.tif,data\pwater\598_00.tif,data\labels\598_00.tif,1.580810546875
data\chips\VV\598_01.tif,data\chips\VH\598_01.tif,data\dem\598_01.tif,data\pwater\598_01.tif,data\labels\598_01.tif,3.06243896484375
data\chips\VV\599_11.tif,data\chips\VH\599_11.tif,data\dem\599_11.tif,data\pwater\599_11.tif,data\labels\599_11.tif,6.4453125
data\chips\VV\601_00.tif,data\chips\VH\601_00.tif,data\dem\601_00.tif,data\pwater\601_00.tif,data\labels\601_00.tif,13.58795166015625
data\chips\VV\601_01.tif,data\chips\VH\601_01.tif,data\dem\601_01.tif,data\pwater\601_01.tif,data\labels\601_01.tif,15.8843994140625
data\chips\VV\601_10.tif,data\chips\VH\601_10.tif,data\dem\601_10.tif,data\pwater\601_10.tif,data\labels\601_10.tif,16.552734375
data\chips\VV\602_01.tif,data\chips\VH\602_01.tif,data\dem\602_01.tif,data\pwater\602_01.tif,data\labels\602_01.tif,3.0792236328125
data\chips\VV\602_10.tif,data\chips\VH\602_10.tif,data\dem\602_10.tif,data\pwater\602_10.tif,data\labels\602_10.tif,8.038330078125
data\chips\VV\603_01.tif,data\chips\VH\603_01.tif,data\dem\603_01.tif,data\pwater\603_01.tif,data\labels\603_01.tif,1.2725830078125
data\chips\VV\603_11.tif,data\chips\VH\603_11.tif,data\dem\603_11.tif,data\pwater\603_11.tif,data\labels\603_11.tif,9.50927734375
data\chips\VV\604_00.tif,data\chips\VH\604_00.tif,data\dem\604_00.tif,data\pwater\604_00.tif,data\labels\604_00.tif,15.1824951171875
data\chips\VV\604_11.tif,data\chips\VH\604_11.tif,data\dem\604_11.tif,data\pwater\604_11.tif,data\labels\604_11.tif,9.64202880859375
data\chips\VV\605_00.tif,data\chips\VH\605_00.tif,data\dem\605_00.tif,data\pwater\605_00.tif,data\labels\605_00.tif,4.4647216796875
data\chips\VV\605_01.tif,data\chips\VH\605_01.tif,data\dem\605_01.tif,data\pwater\605_01.tif,data\labels\605_01.tif,6.8084716796875
data\chips\VV\605_11.tif,data\chips\VH\605_11.tif,data\dem\605_11.tif,data\pwater\605_11.tif,data\labels\605_11.tif,1.43890380859375
data\chips\VV\606_00.tif,data\chips\VH\606_00.tif,data\dem\606_00.tif,data\pwater\606_00.tif,data\labels\606_00.tif,10.34088134765625
data\chips\VV\606_01.tif,data\chips\VH\606_01.tif,data\dem\606_01.tif,data\pwater\606_01.tif,data\labels\606_01.tif,9.64813232421875
data\chips\VV\609_10.tif,data\chips\VH\609_10.tif,data\dem\609_10.tif,data\pwater\609_10.tif,data\labels\609_10.tif,5.2581787109375
data\chips\VV\611_00.tif,data\chips\VH\611_00.tif,data\dem\611_00.tif,data\pwater\611_00.tif,data\labels\611_00.tif,14.642333984375
data\chips\VV\611_01.tif,data\chips\VH\611_01.tif,data\dem\611_01.tif,data\pwater\611_01.tif,data\labels\611_01.tif,1.22528076171875
data\chips\VV\611_10.tif,data\chips\VH\611_10.tif,data\dem\611_10.tif,data\pwater\611_10.tif,data\labels\611_10.tif,27.459716796875
data\chips\VV\613_10.tif,data\chips\VH\613_10.tif,data\dem\613_10.tif,data\pwater\613_10.tif,data\labels\613_10.tif,13.17138671875
data\chips\VV\614_00.tif,data\chips\VH\614_00.tif,data\dem\614_00.tif,data\pwater\614_00.tif,data\labels\614_00.tif,24.554443359375
data\chips\VV\614_11.tif,data\chips\VH\614_11.tif,data\dem\614_11.tif,data\pwater\614_11.tif,data\labels\614_11.tif,6.75811767578125
data\chips\VV\620_10.tif,data\chips\VH\620_10.tif,data\dem\620_10.tif,data\pwater\620_10.tif,data\labels\620_10.tif,23.5443115234375
data\chips\VV\620_11.tif,data\chips\VH\620_11.tif,data\dem\620_11.tif,data\pwater\620_11.tif,data\labels\620_11.tif,24.02191162109375
data\chips\VV\622_01.tif,data\chips\VH\622_01.tif,data\dem\622_01.tif,data\pwater\622_01.tif,data\labels\622_01.tif,21.2677001953125
data\chips\VV\622_11.tif,data\chips\VH\622_11.tif,data\dem\622_11.tif,data\pwater\622_11.tif,data\labels\622_11.tif,14.44244384765625
data\chips\VV\623_10.tif,data\chips\VH\623_10.tif,data\dem\623_10.tif,data\pwater\623_10.tif,data\labels\623_10.tif,7.3394775390625
data\chips\VV\624_00.tif,data\chips\VH\624_00.tif,data\dem\624_00.tif,data\pwater\624_00.tif,data\labels\624_00.tif,16.42913818359375
data\chips\VV\624_01.tif,data\chips\VH\624_01.tif,data\dem\624_01.tif,data\pwater\624_01.tif,data\labels\624_01.tif,12.90740966796875
data\chips\VV\624_11.tif,data\chips\VH\624_11.tif,data\dem\624_11.tif,data\pwater\624_11.tif,data\labels\624_11.tif,9.00726318359375
data\chips\VV\625_11.tif,data\chips\VH\625_11.tif,data\dem\625_11.tif,data\pwater\625_11.tif,data\labels\625_11.tif,28.79486083984375
data\chips\VV\627_10.tif,data\chips\VH\627_10.tif,data\dem\627_10.tif,data\pwater\627_10.tif,data\labels\627_10.tif,11.38763427734375
data\chips\VV\628_00.tif,data\chips\VH\628_00.tif,data\dem\628_00.tif,data\pwater\628_00.tif,data\labels\628_00.tif,15.13824462890625
data\chips\VV\628_01.tif,data\chips\VH\628_01.tif,data\dem\628_01.tif,data\pwater\628_01.tif,data\labels\628_01.tif,1.16424560546875
data\chips\VV\629_10.tif,data\chips\VH\629_10.tif,data\dem\629_10.tif,data\pwater\629_10.tif,data\labels\629_10.tif,7.53936767578125
data\chips\VV\631_01.tif,data\chips\VH\631_01.tif,data\dem\631_01.tif,data\pwater\631_01.tif,data\labels\631_01.tif,3.40118408203125
data\chips\VV\631_10.tif,data\chips\VH\631_10.tif,data\dem\631_10.tif,data\pwater\631_10.tif,data\labels\631_10.tif,11.74468994140625
data\chips\VV\632_01.tif,data\chips\VH\632_01.tif,data\dem\632_01.tif,data\pwater\632_01.tif,data\labels\632_01.tif,5.5419921875
data\chips\VV\632_10.tif,data\chips\VH\632_10.tif,data\dem\632_10.tif,data\pwater\632_10.tif,data\labels\632_10.tif,19.1253662109375
data\chips\VV\633_00.tif,data\chips\VH\633_00.tif,data\dem\633_00.tif,data\pwater\633_00.tif,data\labels\633_00.tif,11.16943359375
data\chips\VV\633_10.tif,data\chips\VH\633_10.tif,data\dem\633_10.tif,data\pwater\633_10.tif,data\labels\633_10.tif,29.38232421875
data\chips\VV\635_01.tif,data\chips\VH\635_01.tif,data\dem\635_01.tif,data\pwater\635_01.tif,data\labels\635_01.tif,14.03656005859375
data\chips\VV\637_11.tif,data\chips\VH\637_11.tif,data\dem\637_11.tif,data\pwater\637_11.tif,data\labels\637_11.tif,1.25732421875
data\chips\VV\638_01.tif,data\chips\VH\638_01.tif,data\dem\638_01.tif,data\pwater\638_01.tif,data\labels\638_01.tif,1.031494140625
data\chips\VV\638_11.tif,data\chips\VH\638_11.tif,data\dem\638_11.tif,data\pwater\638_11.tif,data\labels\638_11.tif,10.7574462890625
data\chips\VV\640_00.tif,data\chips\VH\640_00.tif,data\dem\640_00.tif,data\pwater\640_00.tif,data\labels\640_00.tif,20.7000732421875
data\chips\VV\640_10.tif,data\chips\VH\640_10.tif,data\dem\640_10.tif,data\pwater\640_10.tif,data\labels\640_10.tif,2.77099609375
data\chips\VV\641_10.tif,data\chips\VH\641_10.tif,data\dem\641_10.tif,data\pwater\641_10.tif,data\labels\641_10.tif,2.24761962890625
data\chips\VV\642_00.tif,data\chips\VH\642_00.tif,data\dem\642_00.tif,data\pwater\642_00.tif,data\labels\642_00.tif,1.1749267578125
data\chips\VV\645_11.tif,data\chips\VH\645_11.tif,data\dem\645_11.tif,data\pwater\645_11.tif,data\labels\645_11.tif,19.29168701171875
data\chips\VV\647_01.tif,data\chips\VH\647_01.tif,data\dem\647_01.tif,data\pwater\647_01.tif,data\labels\647_01.tif,26.715087890625
data\chips\VV\648_00.tif,data\chips\VH\648_00.tif,data\dem\648_00.tif,data\pwater\648_00.tif,data\labels\648_00.tif,3.68804931640625
data\chips\VV\648_01.tif,data\chips\VH\648_01.tif,data\dem\648_01.tif,data\pwater\648_01.tif,data\labels\648_01.tif,7.08160400390625
data\chips\VV\648_11.tif,data\chips\VH\648_11.tif,data\dem\648_11.tif,data\pwater\648_11.tif,data\labels\648_11.tif,9.9822998046875
data\chips\VV\649_01.tif,data\chips\VH\649_01.tif,data\dem\649_01.tif,data\pwater\649_01.tif,data\labels\649_01.tif,4.1168212890625
data\chips\VV\650_01.tif,data\chips\VH\650_01.tif,data\dem\650_01.tif,data\pwater\650_01.tif,data\labels\650_01.tif,29.8675537109375
data\chips\VV\650_11.tif,data\chips\VH\650_11.tif,data\dem\650_11.tif,data\pwater\650_11.tif,data\labels\650_11.tif,22.76763916015625
data\chips\VV\654_10.tif,data\chips\VH\654_10.tif,data\dem\654_10.tif,data\pwater\654_10.tif,data\labels\654_10.tif,1.2176513671875
data\chips\VV\661_01.tif,data\chips\VH\661_01.tif,data\dem\661_01.tif,data\pwater\661_01.tif,data\labels\661_01.tif,2.4383544921875
data\chips\VV\661_11.tif,data\chips\VH\661_11.tif,data\dem\661_11.tif,data\pwater\661_11.tif,data\labels\661_11.tif,6.512451171875
data\chips\VV\663_00.tif,data\chips\VH\663_00.tif,data\dem\663_00.tif,data\pwater\663_00.tif,data\labels\663_00.tif,11.28997802734375
data\chips\VV\663_01.tif,data\chips\VH\663_01.tif,data\dem\663_01.tif,data\pwater\663_01.tif,data\labels\663_01.tif,2.13775634765625
data\chips\VV\663_11.tif,data\chips\VH\663_11.tif,data\dem\663_11.tif,data\pwater\663_11.tif,data\labels\663_11.tif,9.21173095703125
data\chips\VV\664_01.tif,data\chips\VH\664_01.tif,data\dem\664_01.tif,data\pwater\664_01.tif,data\labels\664_01.tif,23.065185546875
data\chips\VV\667_11.tif,data\chips\VH\667_11.tif,data\dem\667_11.tif,data\pwater\667_11.tif,data\labels\667_11.tif,10.15777587890625
data\chips\VV\668_01.tif,data\chips\VH\668_01.tif,data\dem\668_01.tif,data\pwater\668_01.tif,data\labels\668_01.tif,8.36334228515625
data\chips\VV\670_10.tif,data\chips\VH\670_10.tif,data\dem\670_10.tif,data\pwater\670_10.tif,data\labels\670_10.tif,10.81695556640625
data\chips\VV\671_00.tif,data\chips\VH\671_00.tif,data\dem\671_00.tif,data\pwater\671_00.tif,data\labels\671_00.tif,1.78985595703125
