vv,vh,dem,pwater,label,water_percent
data\chips\VV\047_00.tif,data\chips\VH\047_00.tif,data\dem\047_00.tif,data\pwater\047_00.tif,data\labels\047_00.tif,0.0
data\chips\VV\047_01.tif,data\chips\VH\047_01.tif,data\dem\047_01.tif,data\pwater\047_01.tif,data\labels\047_01.tif,0.0
data\chips\VV\047_10.tif,data\chips\VH\047_10.tif,data\dem\047_10.tif,data\pwater\047_10.tif,data\labels\047_10.tif,6.8023681640625
data\chips\VV\047_11.tif,data\chips\VH\047_11.tif,data\dem\047_11.tif,data\pwater\047_11.tif,data\labels\047_11.tif,5.49774169921875
data\chips\VV\048_00.tif,data\chips\VH\048_00.tif,data\dem\048_00.tif,data\pwater\048_00.tif,data\labels\048_00.tif,0.04119873046875
data\chips\VV\048_01.tif,data\chips\VH\048_01.tif,data\dem\048_01.tif,data\pwater\048_01.tif,data\labels\048_01.tif,0.128173828125
data\chips\VV\048_10.tif,data\chips\VH\048_10.tif,data\dem\048_10.tif,data\pwater\048_10.tif,data\labels\048_10.tif,0.0
data\chips\VV\048_11.tif,data\chips\VH\048_11.tif,data\dem\048_11.tif,data\pwater\048_11.tif,data\labels\048_11.tif,1.2176513671875
data\chips\VV\049_00.tif,data\chips\VH\049_00.tif,data\dem\049_00.tif,data\pwater\049_00.tif,data\labels\049_00.tif,14.37225341796875
data\chips\VV\049_01.tif,data\chips\VH\049_01.tif,data\dem\049_01.tif,data\pwater\049_01.tif,data\labels\049_01.tif,34.2315673828125
data\chips\VV\049_10.tif,data\chips\VH\049_10.tif,data\dem\049_10.tif,data\pwater\049_10.tif,data\labels\049_10.tif,45.8984375
data\chips\VV\049_11.tif,data\chips\VH\049_11.tif,data\dem\049_11.tif,data\pwater\049_11.tif,data\labels\049_11.tif,14.6514892578125
data\chips\VV\050_00.tif,data\chips\VH\050_00.tif,data\dem\050_00.tif,data\pwater\050_00.tif,data\labels\050_00.tif,29.302978515625
data\chips\VV\050_01.tif,data\chips\VH\050_01.tif,data\dem\050_01.tif,data\pwater\050_01.tif,data\labels\050_01.tif,18.87969970703125
data\chips\VV\050_10.tif,data\chips\VH\050_10.tif,data\dem\050_10.tif,data\pwater\050_10.tif,data\labels\050_10.tif,21.0205078125
data\chips\VV\050_11.tif,data\chips\VH\050_11.tif,data\dem\050_11.tif,data\pwater\050_11.tif,data\labels\050_11.tif,19.525146484375
data\chips\VV\051_00.tif,data\chips\VH\051_00.tif,data\dem\051_00.tif,data\pwater\051_00.tif,data\labels\051_00.tif,0.0
data\chips\VV\051_01.tif,data\chips\VH\051_01.tif,data\dem\051_01.tif,data\pwater\051_01.tif,data\labels\051_01.tif,0.27008056640625
data\chips\VV\051_10.tif,data\chips\VH\051_10.tif,data\dem\051_10.tif,data\pwater\051_10.tif,data\labels\051_10.tif,0.91552734375
data\chips\VV\051_11.tif,data\chips\VH\051_11.tif,data\dem\051_11.tif,data\pwater\051_11.tif,data\labels\051_11.tif,1.39617919921875
data\chips\VV\052_00.tif,data\chips\VH\052_00.tif,data\dem\052_00.tif,data\pwater\052_00.tif,data\labels\052_00.tif,0.0
data\chips\VV\052_01.tif,data\chips\VH\052_01.tif,data\dem\052_01.tif,data\pwater\052_01.tif,data\labels\052_01.tif,0.0
data\chips\VV\052_10.tif,data\chips\VH\052_10.tif,data\dem\052_10.tif,data\pwater\052_10.tif,data\labels\052_10.tif,0.59051513671875
data\chips\VV\052_11.tif,data\chips\VH\052_11.tif,data\dem\052_11.tif,data\pwater\052_11.tif,data\labels\052_11.tif,3.83453369140625
data\chips\VV\053_00.tif,data\chips\VH\053_00.tif,data\dem\053_00.tif,data\pwater\053_00.tif,data\labels\053_00.tif,7.01141357421875
data\chips\VV\053_01.tif,data\chips\VH\053_01.tif,data\dem\053_01.tif,data\pwater\053_01.tif,data\labels\053_01.tif,4.2724609375
data\chips\VV\053_10.tif,data\chips\VH\053_10.tif,data\dem\053_10.tif,data\pwater\053_10.tif,data\labels\053_10.tif,4.522705078125
data\chips\VV\053_11.tif,data\chips\VH\053_11.tif,data\dem\053_11.tif,data\pwater\053_11.tif,data\labels\053_11.tif,4.43115234375
data\chips\VV\054_00.tif,data\chips\VH\054_00.tif,data\dem\054_00.tif,data\pwater\054_00.tif,data\labels\054_00.tif,35.6842041015625
data\chips\VV\054_01.tif,data\chips\VH\054_01.tif,data\dem\054_01.tif,data\pwater\054_01.tif,data\labels\054_01.tif,51.07879638671875
data\chips\VV\054_10.tif,data\chips\VH\054_10.tif,data\dem\054_10.tif,data\pwater\054_10.tif,data\labels\054_10.tif,13.64898681640625
data\chips\VV\054_11.tif,data\chips\VH\054_11.tif,data\dem\054_11.tif,data\pwater\054_11.tif,data\labels\054_11.tif,11.9415283203125
data\chips\VV\055_00.tif,data\chips\VH\055_00.tif,data\dem\055_00.tif,data\pwater\055_00.tif,data\labels\055_00.tif,20.7611083984375
data\chips\VV\055_01.tif,data\chips\VH\055_01.tif,data\dem\055_01.tif,data\pwater\055_01.tif,data\labels\055_01.tif,16.86859130859375
data\chips\VV\055_10.tif,data\chips\VH\055_10.tif,data\dem\055_10.tif,data\pwater\055_10.tif,data\labels\055_10.tif,22.37396240234375
data\chips\VV\055_11.tif,data\chips\VH\055_11.tif,data\dem\055_11.tif,data\pwater\055_11.tif,data\labels\055_11.tif,14.45770263671875
data\chips\VV\056_00.tif,data\chips\VH\056_00.tif,data\dem\056_00.tif,data\pwater\056_00.tif,data\labels\056_00.tif,11.47003173828125
data\chips\VV\056_01.tif,data\chips\VH\056_01.tif,data\dem\056_01.tif,data\pwater\056_01.tif,data\labels\056_01.tif,19.34356689453125
data\chips\VV\056_10.tif,data\chips\VH\056_10.tif,data\dem\056_10.tif,data\pwater\056_10.tif,data\labels\056_10.tif,8.2977294921875
data\chips\VV\056_11.tif,data\chips\VH\056_11.tif,data\dem\056_11.tif,data\pwater\056_11.tif,data\labels\056_11.tif,11.47003173828125
data\chips\VV\057_00.tif,data\chips\VH\057_00.tif,data\dem\057_00.tif,data\pwater\057_00.tif,data\labels\057_00.tif,14.5263671875
data\chips\VV\057_01.tif,data\chips\VH\057_01.tif,data\dem\057_01.tif,data\pwater\057_01.tif,data\labels\057_01.tif,15.23895263671875
data\chips\VV\057_10.tif,data\chips\VH\057_10.tif,data\dem\057_10.tif,data\pwater\057_10.tif,data\labels\057_10.tif,5.54351806640625
data\chips\VV\057_11.tif,data\chips\VH\057_11.tif,data\dem\057_11.tif,data\pwater\057_11.tif,data\labels\057_11.tif,30.66864013671875
data\chips\VV\058_00.tif,data\chips\VH\058_00.tif,data\dem\058_00.tif,data\pwater\058_00.tif,data\labels\058_00.tif,6.817626953125
data\chips\VV\058_01.tif,data\chips\VH\058_01.tif,data\dem\058_01.tif,data\pwater\058_01.tif,data\labels\058_01.tif,33.03375244140625
data\chips\VV\058_10.tif,data\chips\VH\058_10.tif,data\dem\058_10.tif,data\pwater\058_10.tif,data\labels\058_10.tif,5.34210205078125
data\chips\VV\058_11.tif,data\chips\VH\058_11.tif,data\dem\058_11.tif,data\pwater\058_11.tif,data\labels\058_11.tif,12.11395263671875
data\chips\VV\059_00.tif,data\chips\VH\059_00.tif,data\dem\059_00.tif,data\pwater\059_00.tif,data\labels\059_00.tif,11.5570068359375
data\chips\VV\059_01.tif,data\chips\VH\059_01.tif,data\dem\059_01.tif,data\pwater\059_01.tif,data\labels\059_01.tif,13.2476806640625
data\chips\VV\059_10.tif,data\chips\VH\059_10.tif,data\dem\059_10.tif,data\pwater\059_10.tif,data\labels\059_10.tif,10.6536865234375
data\chips\VV\059_11.tif,data\chips\VH\059_11.tif,data\dem\059_11.tif,data\pwater\059_11.tif,data\labels\059_11.tif,17.6177978515625
data\chips\VV\060_00.tif,data\chips\VH\060_00.tif,data\dem\060_00.tif,data\pwater\060_00.tif,data\labels\060_00.tif,23.3489990234375
data\chips\VV\060_01.tif,data\chips\VH\060_01.tif,data\dem\060_01.tif,data\pwater\060_01.tif,data\labels\060_01.tif,40.87371826171875
data\chips\VV\060_10.tif,data\chips\VH\060_10.tif,data\dem\060_10.tif,data\pwater\060_10.tif,data\labels\060_10.tif,31.47430419921875
data\chips\VV\060_11.tif,data\chips\VH\060_11.tif,data\dem\060_11.tif,data\pwater\060_11.tif,data\labels\060_11.tif,9.271240234375
data\chips\VV\061_00.tif,data\chips\VH\061_00.tif,data\dem\061_00.tif,data\pwater\061_00.tif,data\labels\061_00.tif,18.5150146484375
data\chips\VV\061_01.tif,data\chips\VH\061_01.tif,data\dem\061_01.tif,data\pwater\061_01.tif,data\labels\061_01.tif,21.98638916015625
data\chips\VV\061_10.tif,data\chips\VH\061_10.tif,data\dem\061_10.tif,data\pwater\061_10.tif,data\labels\061_10.tif,16.4642333984375
data\chips\VV\061_11.tif,data\chips\VH\061_11.tif,data\dem\061_11.tif,data\pwater\061_11.tif,data\labels\061_11.tif,12.2955322265625
data\chips\VV\062_00.tif,data\chips\VH\062_00.tif,data\dem\062_00.tif,data\pwater\062_00.tif,data\labels\062_00.tif,6.70318603515625
data\chips\VV\062_01.tif,data\chips\VH\062_01.tif,data\dem\062_01.tif,data\pwater\062_01.tif,data\labels\062_01.tif,7.2540283203125
data\chips\VV\062_10.tif,data\chips\VH\062_10.tif,data\dem\062_10.tif,data\pwater\062_10.tif,data\labels\062_10.tif,4.29534912109375
data\chips\VV\062_11.tif,data\chips\VH\062_11.tif,data\dem\062_11.tif,data\pwater\062_11.tif,data\labels\062_11.tif,0.74462890625
data\chips\VV\063_00.tif,data\chips\VH\063_00.tif,data\dem\063_00.tif,data\pwater\063_00.tif,data\labels\063_00.tif,37.91351318359375
data\chips\VV\063_01.tif,data\chips\VH\063_01.tif,data\dem\063_01.tif,data\pwater\063_01.tif,data\labels\063_01.tif,40.4327392578125
data\chips\VV\063_10.tif,data\chips\VH\063_10.tif,data\dem\063_10.tif,data\pwater\063_10.tif,data\labels\063_10.tif,22.44415283203125
data\chips\VV\063_11.tif,data\chips\VH\063_11.tif,data\dem\063_11.tif,data\pwater\063_11.tif,data\labels\063_11.tif,39.0899658203125
data\chips\VV\064_00.tif,data\chips\VH\064_00.tif,data\dem\064_00.tif,data\pwater\064_00.tif,data\labels\064_00.tif,10.16387939453125
data\chips\VV\064_01.tif,data\chips\VH\064_01.tif,data\dem\064_01.tif,data\pwater\064_01.tif,data\labels\064_01.tif,2.5146484375
data\chips\VV\064_10.tif,data\chips\VH\064_10.tif,data\dem\064_10.tif,data\pwater\064_10.tif,data\labels\064_10.tif,13.0615234375
data\chips\VV\064_11.tif,data\chips\VH\064_11.tif,data\dem\064_11.tif,data\pwater\064_11.tif,data\labels\064_11.tif,1.513671875
data\chips\VV\065_00.tif,data\chips\VH\065_00.tif,data\dem\065_00.tif,data\pwater\065_00.tif,data\labels\065_00.tif,45.294189453125
data\chips\VV\065_01.tif,data\chips\VH\065_01.tif,data\dem\065_01.tif,data\pwater\065_01.tif,data\labels\065_01.tif,22.19085693359375
data\chips\VV\065_10.tif,data\chips\VH\065_10.tif,data\dem\065_10.tif,data\pwater\065_10.tif,data\labels\065_10.tif,49.8748779296875
data\chips\VV\065_11.tif,data\chips\VH\065_11.tif,data\dem\065_11.tif,data\pwater\065_11.tif,data\labels\065_11.tif,4.48455810546875
data\chips\VV\066_00.tif,data\chips\VH\066_00.tif,data\dem\066_00.tif,data\pwater\066_00.tif,data\labels\066_00.tif,6.38427734375
data\chips\VV\066_01.tif,data\chips\VH\066_01.tif,data\dem\066_01.tif,data\pwater\066_01.tif,data\labels\066_01.tif,2.98004150390625
data\chips\VV\066_10.tif,data\chips\VH\066_10.tif,data\dem\066_10.tif,data\pwater\066_10.tif,data\labels\066_10.tif,0.0
data\chips\VV\066_11.tif,data\chips\VH\066_11.tif,data\dem\066_11.tif,data\pwater\066_11.tif,data\labels\066_11.tif,0.15869140625
data\chips\VV\067_00.tif,data\chips\VH\067_00.tif,data\dem\067_00.tif,data\pwater\067_00.tif,data\labels\067_00.tif,3.7689208984375
data\chips\VV\067_01.tif,data\chips\VH\067_01.tif,data\dem\067_01.tif,data\pwater\067_01.tif,data\labels\067_01.tif,39.874267578125
data\chips\VV\067_10.tif,data\chips\VH\067_10.tif,data\dem\067_10.tif,data\pwater\067_10.tif,data\labels\067_10.tif,52.6580810546875
data\chips\VV\067_11.tif,data\chips\VH\067_11.tif,data\dem\067_11.tif,data\pwater\067_11.tif,data\labels\067_11.tif,42.5201416015625
data\chips\VV\068_00.tif,data\chips\VH\068_00.tif,data\dem\068_00.tif,data\pwater\068_00.tif,data\labels\068_00.tif,0.0
data\chips\VV\068_01.tif,data\chips\VH\068_01.tif,data\dem\068_01.tif,data\pwater\068_01.tif,data\labels\068_01.tif,58.43658447265625
data\chips\VV\068_10.tif,data\chips\VH\068_10.tif,data\dem\068_10.tif,data\pwater\068_10.tif,data\labels\068_10.tif,0.0
data\chips\VV\068_11.tif,data\chips\VH\068_11.tif,data\dem\068_11.tif,data\pwater\068_11.tif,data\labels\068_11.tif,42.8741455078125
data\chips\VV\069_00.tif,data\chips\VH\069_00.tif,data\dem\069_00.tif,data\pwater\069_00.tif,data\labels\069_00.tif,0.726318359375
data\chips\VV\069_01.tif,data\chips\VH\069_01.tif,data\dem\069_01.tif,data\pwater\069_01.tif,data\labels\069_01.tif,3.0670166015625
data\chips\VV\069_10.tif,data\chips\VH\069_10.tif,data\dem\069_10.tif,data\pwater\069_10.tif,data\labels\069_10.tif,0.0
data\chips\VV\069_11.tif,data\chips\VH\069_11.tif,data\dem\069_11.tif,data\pwater\069_11.tif,data\labels\069_11.tif,0.0
data\chips\VV\070_00.tif,data\chips\VH\070_00.tif,data\dem\070_00.tif,data\pwater\070_00.tif,data\labels\070_00.tif,1.4678955078125
data\chips\VV\070_01.tif,data\chips\VH\070_01.tif,data\dem\070_01.tif,data\pwater\070_01.tif,data\labels\070_01.tif,0.09765625
data\chips\VV\070_10.tif,data\chips\VH\070_10.tif,data\dem\070_10.tif,data\pwater\070_10.tif,data\labels\070_10.tif,0.6317138671875
data\chips\VV\070_11.tif,data\chips\VH\070_11.tif,data\dem\070_11.tif,data\pwater\070_11.tif,data\labels\070_11.tif,0.0335693359375
data\chips\VV\071_00.tif,data\chips\VH\071_00.tif,data\dem\071_00.tif,data\pwater\071_00.tif,data\labels\071_00.tif,0.0
data\chips\VV\071_01.tif,data\chips\VH\071_01.tif,data\dem\071_01.tif,data\pwater\071_01.tif,data\labels\071_01.tif,0.0
data\chips\VV\071_10.tif,data\chips\VH\071_10.tif,data\dem\071_10.tif,data\pwater\071_10.tif,data\labels\071_10.tif,0.0
data\chips\VV\071_11.tif,data\chips\VH\071_11.tif,data\dem\071_11.tif,data\pwater\071_11.tif,data\labels\071_11.tif,0.0
data\chips\VV\072_00.tif,data\chips\VH\072_00.tif,data\dem\072_00.tif,data\pwater\072_00.tif,data\labels\072_00.tif,0.0
data\chips\VV\072_01.tif,data\chips\VH\072_01.tif,data\dem\072_01.tif,data\pwater\072_01.tif,data\labels\072_01.tif,0.0
data\chips\VV\072_10.tif,data\chips\VH\072_10.tif,data\dem\072_10.tif,data\pwater\072_10.tif,data\labels\072_10.tif,14.2333984375
data\chips\VV\072_11.tif,data\chips\VH\072_11.tif,data\dem\072_11.tif,data\pwater\072_11.tif,data\labels\072_11.tif,19.48394775390625
data\chips\VV\073_00.tif,data\chips\VH\073_00.tif,data\dem\073_00.tif,data\pwater\073_00.tif,data\labels\073_00.tif,0.0
data\chips\VV\073_01.tif,data\chips\VH\073_01.tif,data\dem\073_01.tif,data\pwater\073_01.tif,data\labels\073_01.tif,0.0
data\chips\VV\073_10.tif,data\chips\VH\073_10.tif,data\dem\073_10.tif,data\pwater\073_10.tif,data\labels\073_10.tif,0.0
data\chips\VV\073_11.tif,data\chips\VH\073_11.tif,data\dem\073_11.tif,data\pwater\073_11.tif,data\labels\073_11.tif,0.0
data\chips\VV\074_00.tif,data\chips\VH\074_00.tif,data\dem\074_00.tif,data\pwater\074_00.tif,data\labels\074_00.tif,0.0
data\chips\VV\074_01.tif,data\chips\VH\074_01.tif,data\dem\074_01.tif,data\pwater\074_01.tif,data\labels\074_01.tif,0.0
data\chips\VV\074_10.tif,data\chips\VH\074_10.tif,data\dem\074_10.tif,data\pwater\074_10.tif,data\labels\074_10.tif,0.0
data\chips\VV\074_11.tif,data\chips\VH\074_11.tif,data\dem\074_11.tif,data\pwater\074_11.tif,data\labels\074_11.tif,0.0
data\chips\VV\075_00.tif,data\chips\VH\075_00.tif,data\dem\075_00.tif,data\pwater\075_00.tif,data\labels\075_00.tif,0.0
data\chips\VV\075_01.tif,data\chips\VH\075_01.tif,data\dem\075_01.tif,data\pwater\075_01.tif,data\labels\075_01.tif,0.0
data\chips\VV\075_10.tif,data\chips\VH\075_10.tif,data\dem\075_10.tif,data\pwater\075_10.tif,data\labels\075_10.tif,0.0
data\chips\VV\075_11.tif,data\chips\VH\075_11.tif,data\dem\075_11.tif,data\pwater\075_11.tif,data\labels\075_11.tif,0.0
data\chips\VV\076_00.tif,data\chips\VH\076_00.tif,data\dem\076_00.tif,data\pwater\076_00.tif,data\labels\076_00.tif,33.98590087890625
data\chips\VV\076_01.tif,data\chips\VH\076_01.tif,data\dem\076_01.tif,data\pwater\076_01.tif,data\labels\076_01.tif,0.0
data\chips\VV\076_10.tif,data\chips\VH\076_10.tif,data\dem\076_10.tif,data\pwater\076_10.tif,data\labels\076_10.tif,4.974365234375
data\chips\VV\076_11.tif,data\chips\VH\076_11.tif,data\dem\076_11.tif,data\pwater\076_11.tif,data\labels\076_11.tif,0.0
data\chips\VV\077_00.tif,data\chips\VH\077_00.tif,data\dem\077_00.tif,data\pwater\077_00.tif,data\labels\077_00.tif,0.0
data\chips\VV\077_01.tif,data\chips\VH\077_01.tif,data\dem\077_01.tif,data\pwater\077_01.tif,data\labels\077_01.tif,0.0
data\chips\VV\077_10.tif,data\chips\VH\077_10.tif,data\dem\077_10.tif,data\pwater\077_10.tif,data\labels\077_10.tif,0.0
data\chips\VV\077_11.tif,data\chips\VH\077_11.tif,data\dem\077_11.tif,data\pwater\077_11.tif,data\labels\077_11.tif,0.0
data\chips\VV\078_00.tif,data\chips\VH\078_00.tif,data\dem\078_00.tif,data\pwater\078_00.tif,data\labels\078_00.tif,0.0
data\chips\VV\078_01.tif,data\chips\VH\078_01.tif,data\dem\078_01.tif,data\pwater\078_01.tif,data\labels\078_01.tif,0.0
data\chips\VV\078_10.tif,data\chips\VH\078_10.tif,data\dem\078_10.tif,data\pwater\078_10.tif,data\labels\078_10.tif,0.0
data\chips\VV\078_11.tif,data\chips\VH\078_11.tif,data\dem\078_11.tif,data\pwater\078_11.tif,data\labels\078_11.tif,0.0
data\chips\VV\079_00.tif,data\chips\VH\079_00.tif,data\dem\079_00.tif,data\pwater\079_00.tif,data\labels\079_00.tif,25.07171630859375
data\chips\VV\079_01.tif,data\chips\VH\079_01.tif,data\dem\079_01.tif,data\pwater\079_01.tif,data\labels\079_01.tif,8.83331298828125
data\chips\VV\079_10.tif,data\chips\VH\079_10.tif,data\dem\079_10.tif,data\pwater\079_10.tif,data\labels\079_10.tif,31.72454833984375
data\chips\VV\079_11.tif,data\chips\VH\079_11.tif,data\dem\079_11.tif,data\pwater\079_11.tif,data\labels\079_11.tif,18.34564208984375
data\chips\VV\080_00.tif,data\chips\VH\080_00.tif,data\dem\080_00.tif,data\pwater\080_00.tif,data\labels\080_00.tif,1.59454345703125
data\chips\VV\080_01.tif,data\chips\VH\080_01.tif,data\dem\080_01.tif,data\pwater\080_01.tif,data\labels\080_01.tif,0.018310546875
data\chips\VV\080_10.tif,data\chips\VH\080_10.tif,data\dem\080_10.tif,data\pwater\080_10.tif,data\labels\080_10.tif,5.517578125
data\chips\VV\080_11.tif,data\chips\VH\080_11.tif,data\dem\080_11.tif,data\pwater\080_11.tif,data\labels\080_11.tif,0.0
data\chips\VV\081_00.tif,data\chips\VH\081_00.tif,data\dem\081_00.tif,data\pwater\081_00.tif,data\labels\081_00.tif,0.0
data\chips\VV\081_01.tif,data\chips\VH\081_01.tif,data\dem\081_01.tif,data\pwater\081_01.tif,data\labels\081_01.tif,0.0
data\chips\VV\081_10.tif,data\chips\VH\081_10.tif,data\dem\081_10.tif,data\pwater\081_10.tif,data\labels\081_10.tif,0.0
data\chips\VV\081_11.tif,data\chips\VH\081_11.tif,data\dem\081_11.tif,data\pwater\081_11.tif,data\labels\081_11.tif,0.0
data\chips\VV\082_00.tif,data\chips\VH\082_00.tif,data\dem\082_00.tif,data\pwater\082_00.tif,data\labels\082_00.tif,1.2664794921875
data\chips\VV\082_01.tif,data\chips\VH\082_01.tif,data\dem\082_01.tif,data\pwater\082_01.tif,data\labels\082_01.tif,1.37786865234375
data\chips\VV\082_10.tif,data\chips\VH\082_10.tif,data\dem\082_10.tif,data\pwater\082_10.tif,data\labels\082_10.tif,4.376220703125
data\chips\VV\082_11.tif,data\chips\VH\082_11.tif,data\dem\082_11.tif,data\pwater\082_11.tif,data\labels\082_11.tif,4.071044921875
data\chips\VV\083_00.tif,data\chips\VH\083_00.tif,data\dem\083_00.tif,data\pwater\083_00.tif,data\labels\083_00.tif,0.0335693359375
data\chips\VV\083_01.tif,data\chips\VH\083_01.tif,data\dem\083_01.tif,data\pwater\083_01.tif,data\labels\083_01.tif,0.0
data\chips\VV\083_10.tif,data\chips\VH\083_10.tif,data\dem\083_10.tif,data\pwater\083_10.tif,data\labels\083_10.tif,0.0
data\chips\VV\083_11.tif,data\chips\VH\083_11.tif,data\dem\083_11.tif,data\pwater\083_11.tif,data\labels\083_11.tif,0.13580322265625
data\chips\VV\084_00.tif,data\chips\VH\084_00.tif,data\dem\084_00.tif,data\pwater\084_00.tif,data\labels\084_00.tif,5.53131103515625
data\chips\VV\084_01.tif,data\chips\VH\084_01.tif,data\dem\084_01.tif,data\pwater\084_01.tif,data\labels\084_01.tif,0.3448486328125
data\chips\VV\084_10.tif,data\chips\VH\084_10.tif,data\dem\084_10.tif,data\pwater\084_10.tif,data\labels\084_10.tif,0.0
data\chips\VV\084_11.tif,data\chips\VH\084_11.tif,data\dem\084_11.tif,data\pwater\084_11.tif,data\labels\084_11.tif,0.17547607421875
data\chips\VV\085_00.tif,data\chips\VH\085_00.tif,data\dem\085_00.tif,data\pwater\085_00.tif,data\labels\085_00.tif,0.0
data\chips\VV\085_01.tif,data\chips\VH\085_01.tif,data\dem\085_01.tif,data\pwater\085_01.tif,data\labels\085_01.tif,0.0
data\chips\VV\085_10.tif,data\chips\VH\085_10.tif,data\dem\085_10.tif,data\pwater\085_10.tif,data\labels\085_10.tif,0.0
data\chips\VV\085_11.tif,data\chips\VH\085_11.tif,data\dem\085_11.tif,data\pwater\085_11.tif,data\labels\085_11.tif,1.94244384765625
data\chips\VV\086_00.tif,data\chips\VH\086_00.tif,data\dem\086_00.tif,data\pwater\086_00.tif,data\labels\086_00.tif,2.5054931640625
data\chips\VV\086_01.tif,data\chips\VH\086_01.tif,data\dem\086_01.tif,data\pwater\086_01.tif,data\labels\086_01.tif,0.0732421875
data\chips\VV\086_10.tif,data\chips\VH\086_10.tif,data\dem\086_10.tif,data\pwater\086_10.tif,data\labels\086_10.tif,7.09075927734375
